Year,SSP5-8.5 CO2 (ppm),SSP5-8.5 CH4 (ppb)
2170,1917.64990234375,1743.149536132812
2171,1925.579956054688,1735.279541015625
2172,1933.39990234375,1727.439575195312
2173,1941.109985351562,1719.61962890625
2174,1948.7099609375,1711.819580078125
2175,1956.2099609375,1704.049560546875
2176,1963.599975585938,1696.299560546875
2177,1970.8798828125,1688.569580078125
2178,1978.049926757812,1680.859619140625
2179,1985.109985351562,1673.169555664062
2180,1992.069946289062,1665.499633789062
2181,1998.929931640625,1657.859619140625
2182,2005.669921875,1650.219604492188
2183,2012.299926757812,1642.609619140625
2184,2018.829956054688,1635.01953125
2185,2025.25,1627.439575195312
2186,2031.559936523438,1619.879638671875
2187,2037.759887695312,1612.339599609375
2188,2043.849975585938,1604.8095703125
2189,2049.81005859375,1597.299560546875
2190,2055.659912109375,1589.799560546875
2191,2061.419921875,1582.319580078125
2192,2067.08984375,1574.849609375
2193,2072.639892578125,1567.399536132812
2194,2078.06005859375,1559.959594726562
2195,2083.3798828125,1552.529541015625
2196,2088.58984375,1545.109619140625
2197,2093.679931640625,1537.709594726562
2198,2098.669921875,1530.319580078125
2199,2103.5400390625,1522.939575195312
2200,2108.31005859375,1515.57958984375
2201,2112.9599609375,1508.219604492188
2202,2117.510009765625,1500.879516601562
2203,2121.949951171875,1493.53955078125
2204,2126.27001953125,1486.219604492188
2205,2130.489990234375,1478.909545898438
2206,2134.58984375,1471.609619140625
2207,2138.599853515625,1464.3095703125
2208,2142.47998046875,1457.029541015625
2209,2146.260009765625,1449.759521484375
2210,2149.929931640625,1442.489624023438
2211,2153.47998046875,1435.239624023438
2212,2156.919921875,1427.989624023438
2213,2160.239990234375,1420.749633789062
2214,2163.4599609375,1413.51953125
2215,2166.570068359375,1406.299560546875
2216,2169.580078125,1399.07958984375
2217,2172.47998046875,1391.86962890625
2218,2175.27001953125,1384.669555664062
2219,2177.929931640625,1377.469604492188
2220,2180.489990234375,1370.28955078125
2221,2182.949951171875,1363.099609375
2222,2185.2900390625,1355.929565429688
2223,2187.52001953125,1348.759521484375
2224,2189.64990234375,1341.599609375
2225,2191.669921875,1334.439575195312
2226,2193.570068359375,1327.28955078125
2227,2195.330078125,1320.149536132812
2228,2197.010009765625,1313.009521484375
2229,2198.590087890625,1305.879516601562
2230,2200.070068359375,1298.759521484375
2231,2201.429931640625,1291.639526367188
2232,2202.659912109375,1284.51953125
2233,2203.7900390625,1277.419555664062
2234,2204.81005859375,1270.3095703125
2235,2205.72998046875,1263.209594726562
2236,2206.530029296875,1256.119506835938
2237,2207.22998046875,1249.029541015625
2238,2207.81005859375,1241.949584960938
2239,2208.2900390625,1234.869506835938
2240,2208.64990234375,1227.799560546875
2241,2208.909912109375,1220.729614257812
2242,2209.070068359375,1213.659545898438
2243,2209.110107421875,1206.599609375
2244,2209.030029296875,1199.549560546875
2245,2208.840087890625,1192.49951171875
2246,2208.570068359375,1185.449584960938
2247,2208.18994140625,1178.409545898438
2248,2207.68994140625,1171.369506835938
2249,2207.070068359375,1164.32958984375
2250,2206.35009765625,1157.299560546875
2251,2205.52001953125,1150.26953125
2252,2204.639892578125,1143.579711914062
2253,2203.75,1137.499633789062
2254,2202.860107421875,1131.979736328125
2255,2201.969970703125,1126.9697265625
2256,2201.10009765625,1122.419799804688
2257,2200.219970703125,1118.269775390625
2258,2199.340087890625,1114.499755859375
2259,2198.43994140625,1111.059814453125
2260,2197.5400390625,1107.929809570312
2261,2196.6298828125,1105.06982421875
2262,2195.72998046875,1102.449829101562
2263,2194.830078125,1100.0498046875
2264,2193.949951171875,1097.85986328125
2265,2193.06005859375,1095.83984375
2266,2192.159912109375,1093.979858398438
2267,2191.25,1092.279907226562
2268,2190.340087890625,1090.699829101562
2269,2189.429931640625,1089.239868164062
2270,2188.530029296875,1087.889892578125
2271,2187.6201171875,1086.639892578125
2272,2186.719970703125,1085.469848632812
2273,2185.820068359375,1084.3798828125
2274,2184.89990234375,1083.35986328125
2275,2183.989990234375,1082.39990234375
2276,2183.090087890625,1081.509887695312
2277,2182.18994140625,1080.659912109375
2278,2181.2900390625,1079.85986328125
2279,2180.39990234375,1079.099853515625
2280,2179.5,1078.3798828125
2281,2178.60009765625,1077.699951171875
2282,2177.699951171875,1077.039916992188
2283,2176.800048828125,1076.419921875
2284,2175.909912109375,1075.809936523438
2285,2175.010009765625,1075.22998046875
2286,2174.1201171875,1074.679931640625
2287,2173.22998046875,1074.139892578125
2288,2172.340087890625,1073.60986328125
2289,2171.4599609375,1073.099975585938
2290,2170.570068359375,1072.60986328125
2291,2169.679931640625,1072.119873046875
2292,2168.7900390625,1071.64990234375
2293,2167.909912109375,1071.18994140625
2294,2167.030029296875,1070.739868164062
2295,2166.139892578125,1070.299926757812
2296,2165.27001953125,1069.859985351562
2297,2164.39990234375,1069.429931640625
2298,2163.52001953125,1069.009887695312
2299,2162.6298828125,1068.589965820312
2300,2161.739990234375,1068.169921875
2301,2160.8701171875,1067.769897460938
2302,2160.0,1067.359985351562
2303,2159.139892578125,1066.9599609375
2304,2158.27001953125,1066.569946289062
2305,2157.39990234375,1066.169921875
2306,2156.530029296875,1065.779907226562
2307,2155.659912109375,1065.39990234375
2308,2154.7900390625,1065.009887695312
2309,2153.919921875,1064.6298828125
2310,2153.06005859375,1064.249877929688
2311,2152.219970703125,1063.869873046875
2312,2151.3701171875,1063.499877929688
2313,2150.52001953125,1063.119873046875
2314,2149.659912109375,1062.749877929688
2315,2148.81005859375,1062.3798828125
2316,2147.949951171875,1062.009887695312
2317,2147.090087890625,1061.639892578125
2318,2146.239990234375,1061.279907226562
2319,2145.389892578125,1060.909912109375
2320,2144.5400390625,1060.549926757812
2321,2143.699951171875,1060.179931640625
2322,2142.860107421875,1059.819946289062
2323,2142.02001953125,1059.4599609375
2324,2141.169921875,1059.099975585938
2325,2140.31005859375,1058.739990234375
2326,2139.4599609375,1058.389892578125
2327,2138.6201171875,1058.029907226562
2328,2137.800048828125,1057.679931640625
2329,2136.9599609375,1057.319946289062
2330,2136.139892578125,1056.969970703125
2331,2135.320068359375,1056.609985351562
2332,2134.469970703125,1056.259887695312
2333,2133.6201171875,1055.909912109375
2334,2132.800048828125,1055.559936523438
2335,2131.989990234375,1055.2099609375
2336,2131.139892578125,1054.859985351562
2337,2130.2900390625,1054.519897460938
2338,2129.469970703125,1054.179931640625
2339,2128.64990234375,1053.849975585938
2340,2127.830078125,1053.539916992188
2341,2127.0,1053.219970703125
2342,2126.179931640625,1052.919921875
2343,2125.3798828125,1052.619995117188
2344,2124.570068359375,1052.329956054688
2345,2123.75,1052.039916992188
2346,2122.919921875,1051.749877929688
2347,2122.10009765625,1051.469970703125
2348,2121.2900390625,1051.18994140625
2349,2120.47998046875,1050.919921875
2350,2119.669921875,1050.64990234375
2351,2118.860107421875,1050.3798828125
2352,2118.050048828125,1050.109985351562
2353,2117.239990234375,1049.839965820312
2354,2116.429931640625,1049.579956054688
2355,2115.6298828125,1049.309936523438
2356,2114.820068359375,1049.049926757812
2357,2114.02001953125,1048.789916992188
2358,2113.2099609375,1048.529907226562
2359,2112.409912109375,1048.279907226562
2360,2111.60009765625,1048.019897460938
2361,2110.81005859375,1047.759887695312
2362,2110.010009765625,1047.509887695312
2363,2109.219970703125,1047.259887695312
2364,2108.419921875,1046.999877929688
2365,2107.6201171875,1046.749877929688
2366,2106.830078125,1046.499877929688
2367,2106.030029296875,1046.249877929688
2368,2105.239990234375,1045.999877929688
2369,2104.449951171875,1045.749877929688
2370,2103.659912109375,1045.499877929688
2371,2102.8798828125,1045.259887695312
2372,2102.090087890625,1045.009887695312
2373,2101.300048828125,1044.769897460938
2374,2100.530029296875,1044.519897460938
2375,2099.739990234375,1044.279907226562
2376,2098.949951171875,1044.039916992188
2377,2098.169921875,1043.799926757812
2378,2097.389892578125,1043.559936523438
2379,2096.610107421875,1043.319946289062
2380,2095.830078125,1043.079956054688
2381,2095.0400390625,1042.849975585938
2382,2094.260009765625,1042.609985351562
2383,2093.489990234375,1042.3798828125
2384,2092.72998046875,1042.14990234375
2385,2091.949951171875,1041.909912109375
2386,2091.169921875,1041.679931640625
2387,2090.389892578125,1041.449951171875
2388,2089.6201171875,1041.219970703125
2389,2088.8701171875,1040.989990234375
2390,2088.090087890625,1040.759887695312
2391,2087.300048828125,1040.529907226562
2392,2086.550048828125,1040.299926757812
2393,2085.800048828125,1040.069946289062
2394,2085.030029296875,1039.849975585938
2395,2084.25,1039.619995117188
2396,2083.47998046875,1039.389892578125
2397,2082.72998046875,1039.169921875
2398,2081.969970703125,1038.949951171875
2399,2081.22998046875,1038.719970703125
2400,2080.47998046875,1038.499877929688
2401,2079.699951171875,1038.279907226562
2402,2078.949951171875,1038.049926757812
2403,2078.219970703125,1037.829956054688
2404,2077.4599609375,1037.609985351562
2405,2076.68994140625,1037.389892578125
2406,2075.93994140625,1037.169921875
2407,2075.18994140625,1036.949951171875
2408,2074.43994140625,1036.72998046875
2409,2073.68994140625,1036.519897460938
2410,2072.949951171875,1036.299926757812
2411,2072.199951171875,1036.079956054688
2412,2071.43994140625,1035.869995117188
2413,2070.7099609375,1035.64990234375
2414,2069.969970703125,1035.43994140625
2415,2069.219970703125,1035.219970703125
2416,2068.47998046875,1035.009887695312
2417,2067.739990234375,1034.789916992188
2418,2067.0,1034.579956054688
2419,2066.260009765625,1034.369995117188
2420,2065.530029296875,1034.159912109375
2421,2064.7900390625,1033.949951171875
2422,2064.050048828125,1033.739990234375
2423,2063.320068359375,1033.529907226562
2424,2062.590087890625,1033.319946289062
2425,2061.860107421875,1033.109985351562
2426,2061.1298828125,1032.89990234375
2427,2060.39990234375,1032.68994140625
2428,2059.659912109375,1032.489990234375
2429,2058.929931640625,1032.279907226562
2430,2058.2099609375,1032.069946289062
2431,2057.489990234375,1031.869995117188
2432,2056.77001953125,1031.659912109375
2433,2056.050048828125,1031.4599609375
2434,2055.320068359375,1031.25
2435,2054.60009765625,1031.049926757812
2436,2053.8701171875,1030.849975585938
2437,2053.139892578125,1030.64990234375
2438,2052.419921875,1030.43994140625
2439,2051.699951171875,1030.239990234375
2440,2050.97998046875,1030.039916992188
2441,2050.260009765625,1029.839965820312
2442,2049.550048828125,1029.639892578125
2443,2048.830078125,1029.43994140625
2444,2048.1201171875,1029.249877929688
2445,2047.410034179688,1029.049926757812
2446,2046.699951171875,1028.849975585938
2447,2045.97998046875,1028.64990234375
2448,2045.280029296875,1028.4599609375
2449,2044.579956054688,1028.259887695312
2450,2043.880004882812,1028.069946289062
2451,2043.170043945312,1027.869995117188
2452,2042.4599609375,1027.679931640625
2453,2041.75,1027.47998046875
2454,2041.050048828125,1027.289916992188
2455,2040.359985351562,1027.099975585938
2456,2039.650024414062,1026.89990234375
2457,2038.93994140625,1026.7099609375
2458,2038.239990234375,1026.519897460938
2459,2037.550048828125,1026.329956054688
2460,2036.859985351562,1026.139892578125
2461,2036.150024414062,1025.949951171875
2462,2035.449951171875,1025.759887695312
2463,2034.75,1025.569946289062
2464,2034.06005859375,1025.3798828125
2465,2033.369995117188,1025.199951171875
2466,2032.68994140625,1025.009887695312
2467,2032.0,1024.819946289062
2468,2031.300048828125,1024.639892578125
2469,2030.599975585938,1024.449951171875
2470,2029.920043945312,1024.269897460938
2471,2029.239990234375,1024.079956054688
2472,2028.550048828125,1023.899963378906
2473,2027.849975585938,1023.7099609375
2474,2027.160034179688,1023.529968261719
2475,2026.469970703125,1023.349914550781
2476,2025.7900390625,1023.169921875
2477,2025.109985351562,1022.979919433594
2478,2024.430053710938,1022.799926757812
2479,2023.739990234375,1022.619934082031
2480,2023.069946289062,1022.43994140625
2481,2022.420043945312,1022.259948730469
2482,2021.719970703125,1022.079956054688
2483,2021.0400390625,1021.899963378906
2484,2020.400024414062,1021.729919433594
2485,2019.699951171875,1021.549926757812
2486,2019.02001953125,1021.369934082031
2487,2018.369995117188,1021.18994140625
2488,2017.670043945312,1021.019958496094
2489,2016.989990234375,1020.839965820312
2490,2016.349975585938,1020.659912109375
2491,2015.680053710938,1020.489929199219
2492,2015.0,1020.309936523438
2493,2014.329956054688,1020.139953613281
2494,2013.670043945312,1019.969909667969
2495,2013.010009765625,1019.789916992188
2496,2012.339965820312,1019.619934082031
2497,2011.670043945312,1019.449951171875
2498,2011.010009765625,1019.279968261719
2499,2010.359985351562,1019.109924316406
2500,2010.02001953125,1019.019958496094
